Order_ID,PDate,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,PSize,ASIN,Qty,currency,Amount,payment_by,ship_city,ship_state,ship_postal-code,ship_country,Label
10.42.0.151-10.42.0.1-37990-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE1408,JNE1408-GREY-KR-UDF19-L,kurta,L,B01M3P3VPV,1,INR,376.0,Debit card,PUNE,MAHARASHTRA,411001.0,IN,0
10.42.0.211-10.42.0.1-45018-53-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0336,J0336-TP-M,Top,M,B0986X1Z7J,1,INR,599.0,Debit card,kolkata,WEST BENGAL,700085.0,IN,1
157.240.18.36-10.42.0.42-443-56022-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-M,Set,M,B099NWNGVK,1,INR,801.0,Debit card,Dehradun,UTTARAKHAND,248009.0,IN,1
10.42.0.211-10.42.0.1-1969-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3793,JNE3793-KR-M,kurta,M,B09NQ75RF7,1,INR,368.0,Debit card,BHILAI,CHHATTISGARH,490006.0,IN,0
10.42.0.211-10.42.0.1-58803-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,1,INR,597.0,Credit Card,AZHIYUR,KERALA,673310.0,IN,1
216.58.219.196-10.42.0.151-443-58423-6,04-29-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-XS,kurta,XS,B09K3X66GN,1,INR,487.0,Credit Card,Kamtaul,BIHAR,847304.0,IN,0
10.42.0.151-10.42.0.1-13555-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE2009,JNE2009-KR-310-XS,kurta,XS,B07FVRD8SQ,1,INR,295.0,Credit Card,MANDLA,MADHYA PRADESH,481661.0,IN,1
172.217.6.225-10.42.0.42-443-43259-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3713,JNE3713-TP-N-XL,Top,XL,B08ZH7CR5N,1,INR,348.0,Debit card,COIMBATORE,TAMIL NADU,641038.0,IN,0
10.42.0.151-104.193.88.109-48422-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Debit card,MUMBAI,MAHARASHTRA,400069.0,IN,1
8.0.6.4-8.6.0.1-0-0-0,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XS,Set,XS,B0983DZX48,1,INR,824.0,Credit Card,BHIMAVARAM,ANDHRA PRADESH,534202.0,IN,0
10.42.0.211-10.42.0.1-62088-53-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXXL,Set,3XL,B09NDHQMKC,1,INR,597.0,Credit Card,KARNAL,HARYANA,132001.0,IN,1
172.217.10.77-10.42.0.151-443-60808-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-XXXL,kurta,3XL,B09RKCC8WS,1,INR,0.0,Credit Card,CHANDIGAR,CHANDIGARH,160022.0,IN,1
10.42.0.211-64.71.142.124-40222-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-M,kurta,M,B08BJT3PSM,1,INR,568.0,Credit Card,MUMBAI dadar  west,MAHARASHTRA,400028.0,IN,0
198.11.190.8-10.42.0.151-443-44073-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0211,J0211-DR-M,Ethnic Dress,M,B0982ZST9P,1,INR,699.0,Credit Card,LACHHMANGARH,RAJASTHAN,332311.0,IN,1
10.42.0.211-10.42.0.1-16518-53-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0416,J0416-DR-S,Western Dress,S,B09TXYX9Y8,1,INR,825.0,Credit Card,Ahmedabad,Gujarat,380054.0,IN,0
10.42.0.42-61.160.234.14-50547-80-6,04-29-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET304,SET304-KR-DPT-XS,Set,XS,B09K3LRR2T,1,INR,1115.0,Credit Card,OBRA sonebhadra,UTTAR PRADESH,231219.0,IN,0
172.217.10.110-10.42.0.42-80-33760-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,1,INR,597.0,Credit Card,SHIVAMOGGA,KARNATAKA,577201.0,IN,1
10.42.0.151-10.42.0.1-1839-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0094,J0094-KR-M,kurta,M,B089G1FCC7,1,INR,568.0,Credit Card,HYDERABAD,TELANGANA,500090.0,IN,1
8.41.222.241-10.42.0.211-443-42065-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-M,kurta,M,B08RP6K224,1,INR,534.0,Credit Card,VASAI VIRAR,MAHARASHTRA,401209.0,IN,0
10.42.0.211-10.42.0.1-41796-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,1,INR,597.0,Credit Card,Bhatapara,CHHATTISGARH,493118.0,IN,1
10.42.0.211-10.42.0.1-13259-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET393,SET393-KR-NP-XXXL,Set,3XL,B09QJ57JPK,1,INR,969.0,Credit Card,Hyderabad,TELANGANA,500032.0,IN,0
10.42.0.211-10.42.0.1-2458-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Debit card,BHILAI,CHHATTISGARH,490001.0,IN,1
10.42.0.211-31.13.71.3-60127-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,1,INR,597.0,Debit card,HASSAN,KARNATAKA,573201.0,IN,0
10.42.0.211-10.42.0.1-18417-53-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-L,Set,L,B0894Y4PNG,1,INR,696.0,Credit Card,PATNA,BIHAR,801503.0,IN,1
10.42.0.151-98.139.199.204-36651-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XL,kurta,XL,B08RP3PMYD,1,INR,568.0,Credit Card,JUGAULI,UTTAR PRADESH,273164.0,IN,0
10.42.0.1-10.42.0.42-53-58585-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXL,Set,XXL,B09RKDGZ2D,1,INR,1186.0,Debit card,BAREILLY,UTTAR PRADESH,243502.0,IN,0
172.217.9.238-10.42.0.211-443-48622-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0373,J0373-KR-L,kurta,L,B09KXQ9FPV,1,INR,599.0,Debit card,HYDERABAD,TELANGANA,500072.0,IN,0
10.42.0.211-23.208.168.108-54613-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0329,J0329-KR-L,kurta,L,B09KXRB7JV,1,INR,737.0,Debit card,HYDERABAD,TELANGANA,500072.0,IN,0
10.42.0.211-23.203.49.224-39588-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3546,JNE3546-KR-S,kurta,S,B08HHJPWBS,1,INR,458.0,Debit card,Sambalpur,ODISHA,768106.0,IN,0
10.42.0.211-31.13.69.197-48866-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,1,INR,399.0,Credit Card,Sambalpur,ODISHA,768106.0,IN,1
10.42.0.151-23.208.106.113-39873-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXXL,kurta,3XL,B099NJ1WVX,1,INR,406.0,Credit Card,HYDERABAD,TELANGANA,500008.0,IN,1
172.217.10.227-10.42.0.151-443-57052-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3605,JNE3605-KR-S,kurta,S,B08N45SRK6,1,INR,487.0,Credit Card,BENGALURU,KARNATAKA,560045.0,IN,0
172.217.10.35-10.42.0.211-443-54427-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-S,kurta,S,B08KS1W7V8,1,INR,399.0,Credit Card,BENGALURU,KARNATAKA,560045.0,IN,0
10.42.0.211-52.84.143.94-47232-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XL,Western Dress,XL,B09SDXG1CP,1,INR,771.0,Credit Card,HYDERABAD,TELANGANA,502032.0,IN,0
10.42.0.42-74.119.119.68-33360-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-XL,Set,XL,B09M6S4DML,1,INR,684.0,Cash,VADODARA,Gujarat,390008.0,IN,1
10.42.0.211-10.42.0.1-55230-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-XL,kurta,XL,B08RP67NGB,1,INR,363.0,Credit Card,VADODARA,Gujarat,390008.0,IN,1
10.42.0.211-66.102.255.50-35708-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-XL,Set,XL,B09TH6N96L,1,INR,1338.0,Credit Card,VADODARA,Gujarat,390008.0,IN,1
10.42.0.211-66.198.24.224-38569-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET348,SET348-KR-NP-XL,Set,XL,B09QJ68QLV,1,INR,968.0,Credit Card,VADODARA,Gujarat,390008.0,IN,1
10.42.0.151-103.43.91.20-38610-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,B09SDXTRS9,1,INR,725.0,Debit card,CHENNAI,TAMIL NADU,600016.0,IN,1
203.205.158.52-10.42.0.211-80-59969-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET365,SET365-KR-NP-XXL,Set,XXL,B09QJ46PYP,1,INR,1099.0,Debit card,MUMBAI,MAHARASHTRA,400104.0,IN,0
239.255.255.250-10.42.0.1-1900-47974-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3776,JNE3776-KR-XS,kurta,XS,B09K3T5PT5,1,INR,280.0,Debit card,MADURAI,TAMIL NADU,625014.0,IN,1
209.10.120.26-10.42.0.211-80-37022-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-XS,kurta,XS,B099FCSBQR,1,INR,291.0,Debit card,MADURAI,TAMIL NADU,625014.0,IN,0
10.42.0.42-104.254.66.16-56924-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,1,INR,563.0,Credit Card,NAGPUR,MAHARASHTRA,440013.0,IN,0
10.42.0.151-64.71.142.124-37064-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Credit Card,DURG,CHHATTISGARH,491001.0,IN,0
10.42.0.211-10.42.0.1-47995-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,1,INR,563.0,Credit Card,BENGALURU,KARNATAKA,560008.0,IN,1
203.130.53.126-10.42.0.211-80-53451-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,1,INR,824.0,Credit Card,ERNAKULAM,KERALA,682020.0,IN,0
10.42.0.211-54.193.23.32-55776-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-L,Top,L,B08ZHNGS54,1,INR,432.0,Credit Card,Gurugram,HARYANA,122011.0,IN,1
10.42.0.1-10.42.0.42-53-60574-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,1,INR,1112.0,Credit Card,NEW DELHI,DELHI,110081.0,IN,0
174.35.73.134-10.42.0.211-80-38271-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,1,INR,626.0,Credit Card,BENGALURU,KARNATAKA,560068.0,IN,1
202.77.129.146-10.42.0.42-80-55079-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,1,INR,807.0,Credit Card,MUMBAI,MAHARASHTRA,400012.0,IN,0
172.217.6.234-10.42.0.211-443-38558-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-L,Set,L,B0894YB3B1,1,INR,1133.0,Credit Card,JALANDHAR,PUNJAB,144001.0,IN,1
172.217.6.206-10.42.0.211-443-39372-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,1,INR,429.0,Credit Card,RATNAPUR,TELANGANA,505212.0,IN,1
216.58.219.202-10.42.0.211-443-60600-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,1,INR,626.0,Credit Card,RAIPUR,CHHATTISGARH,492001.0,IN,0
172.217.10.106-10.42.0.151-443-47632-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XL,kurta,XL,B082W8B28G,1,INR,435.0,Credit Card,Mumbai,MAHARASHTRA,400086.0,IN,1
10.42.0.151-31.13.80.5-45626-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,1,INR,399.0,Debit card,Nellore,ANDHRA PRADESH,524002.0,IN,0
174.35.73.110-10.42.0.42-443-51370-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3400,JNE3400-KR-XL,kurta,XL,B083SM2T9C,1,INR,459.0,Debit card,AURANGABAD,MAHARASHTRA,431005.0,IN,0
10.42.0.211-10.42.0.1-28584-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET228,SET228-KR-PP-A-M,Set,M,B08P1FGFFG,1,INR,653.0,Debit card,BARASAT,WEST BENGAL,700126.0,IN,1
10.42.0.211-112.80.248.187-54890-80-6,04-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3609,JNE3609-KR-XL,kurta,XL,B08W1RQ2GZ,0,INR,540.95,Debit card,NAGPUR,MAHARASHTRA,440002.0,IN,1
172.217.11.10-10.42.0.151-443-41397-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,1,INR,540.0,Debit card,MUMBAI,MAHARASHTRA,400051.0,IN,0
172.217.3.99-10.42.0.211-443-60442-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-XXL,kurta,XXL,B097ZZZR1P,1,INR,511.0,Credit Card,GUWAHATI,ASSAM,781022.0,IN,1
10.42.0.211-67.129.144.48-52728-80-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3865,JNE3865-TP-S,Top,S,B09TZRLNW1,1,INR,599.0,Credit Card,DONGARGARH,CHHATTISGARH,491445.0,IN,0
172.217.3.99-10.42.0.42-443-55574-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET319,SET319-KR-NP-L,Set,L,B09KXSKLS6,1,INR,835.0,Debit card,DHANBAD,JHARKHAND,826001.0,IN,1
10.42.0.211-52.84.37.172-48176-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-L,Set,L,B0983D9C65,1,INR,824.0,Debit card,BENGALURU,KARNATAKA,560056.0,IN,0
198.11.188.78-10.42.0.211-443-33882-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5022,MEN5022-KR-XL,kurta,XL,B08YYS7HQD,1,INR,533.0,Debit card,HYDERABAD,TELANGANA,500090.0,IN,1
10.42.0.211-10.42.0.1-47845-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET339,SET339-KR-NP-XXL,Set,XXL,B09RSX8B8D,1,INR,654.0,Debit card,MUMBAI,MAHARASHTRA,400050.0,IN,0
10.42.0.211-113.200.98.174-54229-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET349,SET349-KR-NP-XL,Set,XL,B09QJ4RWZG,1,INR,968.0,Credit Card,JODHPUR,RAJASTHAN,342026.0,IN,0
172.217.9.234-10.42.0.151-443-37272-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XS,Set,XS,B09RKFBMYD,1,INR,852.0,Credit Card,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,0
10.42.0.211-123.125.29.220-58241-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,1,INR,1112.0,Credit Card,FATEHGARH,UTTAR PRADESH,209601.0,IN,0
10.42.0.211-64.71.142.110-53732-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-S,Set,S,B09RP8VTX6,1,INR,1115.0,Debit card,BINDKI,UTTAR PRADESH,212635.0,IN,0
172.217.10.46-10.42.0.151-443-59435-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET209,SET209-KR-PP-XXXL,Set,3XL,B099WXH67W,1,INR,548.0,Debit card,Bangalore,KARNATAKA,560076.0,IN,1
140.205.94.6-10.42.0.211-443-37274-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XL,Top,XL,B08ZHQ7W7T,1,INR,432.0,Credit Card,VADODARA,Gujarat,391330.0,IN,1
220.243.225.102-10.42.0.42-80-58415-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,1,INR,788.0,Credit Card,ELURU,ANDHRA PRADESH,534005.0,IN,0
10.42.0.1-10.42.0.42-53-20005-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XL,Top,XL,B099S87FTK,1,INR,493.0,Credit Card,GHAZIABAD,UTTAR PRADESH,201002.0,IN,0
10.42.0.151-104.244.43.195-58069-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,1,INR,540.0,Credit Card,KOLKATA,WEST BENGAL,700034.0,IN,0
10.42.0.42-13.32.250.43-35012-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,1,INR,376.0,Credit Card,Secunderabad,TELANGANA,500009.0,IN,1
10.42.0.211-31.13.80.52-59174-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XL,Set,XL,B08CMN1K86,1,INR,653.0,Credit Card,JALANDHAR,PUNJAB,144004.0,IN,1
209.85.232.157-10.42.0.211-443-33273-6,04-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3662,JNE3662-TP-S,Top,S,B0986YM94G,0,INR,380.0,Credit Card,MUMBAI,MAHARASHTRA,400071.0,IN,1
172.217.10.33-10.42.0.211-443-51696-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3515,JNE3515-KR-XXL,kurta,XXL,B09812HV48,1,INR,459.0,Credit Card,HYDERABAD,TELANGANA,500070.0,IN,1
10.42.0.211-52.20.242.25-50165-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3715,JNE3715-KR-XXL,kurta,XXL,B09G2W57QG,1,INR,283.0,Credit Card,HYDERABAD,TELANGANA,500070.0,IN,1
10.42.0.151-10.42.0.1-60699-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-M,kurta,M,B08RP3LHNB,1,INR,352.0,Credit Card,"Navi Mumbai,",MAHARASHTRA,400708.0,IN,0
10.42.0.151-10.42.0.1-10258-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,kurta,XXL,B08KRYCC8J,1,INR,399.0,Credit Card,Bengaluru,KARNATAKA,560084.0,IN,1
172.217.11.14-10.42.0.151-443-33492-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXXL,Set,3XL,B09QJ49VXB,1,INR,1099.0,Credit Card,BENGALURU,KARNATAKA,562107.0,IN,0
10.42.0.151-10.42.0.1-54638-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XS,kurta,XS,B08B3Z6T6W,1,INR,363.0,Debit card,NAVI MUMBAI,MAHARASHTRA,400701.0,IN,0
10.42.0.151-10.42.0.1-26565-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,BL103,BL103-XL,Blouse,XL,B085GC4VG9,1,INR,460.0,Debit card,HYDERABAD,TELANGANA,500092.0,IN,0
10.42.0.211-10.42.0.1-9992-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-M,Set,M,B09NDKJKPN,1,INR,635.0,Credit Card,BHIMAVARAM,ANDHRA PRADESH,534202.0,IN,1
172.217.11.2-10.42.0.42-443-52936-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3653,JNE3653-TP-N-XXL,Top,XXL,B08ZJ6YTF9,1,INR,359.0,Credit Card,VADODARA,Gujarat,391410.0,IN,0
10.42.0.211-111.1.17.152-47417-8077-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3712,JNE3712-TP-N-XXL,Top,XXL,B08ZJ1C71B,1,INR,518.0,Debit card,VADODARA,Gujarat,391410.0,IN,1
10.42.0.211-103.235.46.212-46504-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3799,JNE3799-KR-L,kurta,L,B09SDXTRG1,1,INR,666.0,Debit card,KOLKATA,WEST BENGAL,700038.0,IN,0
205.185.216.10-10.42.0.42-80-38606-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,MEN5024,MEN5024-KR-L,kurta,L,B08YYSQJTC,1,INR,475.0,Debit card,PIPILI,ODISHA,752104.0,IN,1
10.42.0.211-119.146.74.34-59087-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3620,JNE3620-KR-S,kurta,S,B091Q8WX4W,1,INR,329.0,Debit card,VADODARA,Gujarat,390021.0,IN,0
10.42.0.151-52.84.29.154-43884-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0041,J0041-SET-XL,Set,XL,B089G1ZNLX,1,INR,660.0,Credit Card,BENGALURU,KARNATAKA,560086.0,IN,1
10.42.0.211-106.11.92.16-55173-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3695,JNE3695-KR-S,kurta,S,B09811K8YF,1,INR,295.0,Credit Card,LUCKNOW,UTTAR PRADESH,226001.0,IN,1
10.42.0.211-66.102.255.50-35708-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET070,SET070-KR-NP-XS,Set,XS,B07SGQKCSG,1,INR,884.0,Credit Card,BHARWARI,UTTAR PRADESH,212201.0,IN,0
10.42.0.211-31.13.65.1-58258-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0157,J0157-DR-S,Western Dress,S,B0982ZDZ8K,1,INR,588.0,Credit Card,BENGALURU,KARNATAKA,560093.0,IN,1
10.42.0.42-119.146.74.31-47042-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,1,INR,1112.0,Credit Card,PIMPRI CHINCHWAD,MAHARASHTRA,411019.0,IN,0
8.8.8.8-10.42.0.42-53-9926-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3413,JNE3413-KR-S,kurta,S,B084KQ11DZ,1,INR,526.0,Cash,PUNE,MAHARASHTRA,411036.0,IN,0
10.42.0.211-87.240.165.91-49770-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-S,kurta,S,B082W87NQF,1,INR,435.0,Credit Card,PUNE,MAHARASHTRA,411036.0,IN,1
10.42.0.211-10.42.0.1-60191-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,1,INR,1112.0,Credit Card,PUNE,MAHARASHTRA,411036.0,IN,1
203.205.158.61-10.42.0.211-80-56071-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-XL,kurta,XL,B07R4XJNW3,1,INR,442.0,Credit Card,UJJAIN,MADHYA PRADESH,456006.0,IN,0
182.22.24.252-10.42.0.211-443-52475-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET287,SET287-KR-NP-XXXL,Set,3XL,B099NJMH8D,1,INR,666.0,Debit card,JAMMU,JAMMU & KASHMIR,181123.0,IN,1
183.56.172.140-10.42.0.151-80-59439-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3500,JNE3500-KR-S,kurta,S,B09812MBCD,1,INR,353.0,Debit card,BIDAR,KARNATAKA,585401.0,IN,0
239.255.255.250-10.42.0.151-1900-44308-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3736,JNE3736-KR-XL,kurta,XL,B09KRW69NB,1,INR,421.0,Debit card,DOHAD,Gujarat,389151.0,IN,1
172.217.10.42-10.42.0.211-443-34490-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-XS,Set,XS,B08B3XN2LC,1,INR,759.0,Debit card,INDORE,MADHYA PRADESH,452001.0,IN,0
10.42.0.211-95.213.11.181-53596-80-6,04-29-22,Shipped,Amazon,Amazon.in,Standard,JNE3870,JNE3870-DR-XL,Western Dress,XL,B09RK6BZYM,1,INR,0.0,Credit Card,MEERUT,UTTAR PRADESH,250001.0,IN,1
10.42.0.151-54.72.9.51-53100-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XS,Set,XS,B08XNHXSFZ,1,INR,1112.0,Credit Card,NAVELIM,GOA,403707.0,IN,0
172.217.9.227-10.42.0.151-443-57037-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE2171,JNE2171-KR-437-XL,kurta,XL,B079WYDLLS,1,INR,495.0,Credit Card,VISAKHAPATNAM,ANDHRA PRADESH,530052.0,IN,0
10.42.0.211-10.42.0.1-50129-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-XXL,Top,XXL,B08ZHHR63S,1,INR,339.0,Credit Card,NEW DELHI,DELHI,110076.0,IN,0
10.42.0.211-68.67.178.199-40451-443-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0346,J0346-SET-XS,Set,XS,B0983CP5WT,1,INR,478.0,Credit Card,GUNTUR,ANDHRA PRADESH,522006.0,IN,0
10.42.0.151-10.42.0.1-34680-53-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3863,JNE3863-TU-S,Top,S,B09RMHXY5X,1,INR,574.0,Credit Card,KRISHNAPURAM,KERALA,690533.0,IN,0
